team,player_name,birth_date,age_years,market_value_eur,position,club,jersey_number,caps,career_goals,captain,wc2026_apps,wc2026_goals,wc2026_yellow,wc2026_red,source,retrieved_at
Aldosivi,Lucas Acosta,1995-03-12,31.0,,G,Aldosivi,42,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Sebastian Moyano,1990-08-26,35.0,,G,Aldosivi,17,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Ignacio Chicco,1996-06-30,30.0,,G,Aldosivi,23,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Leonardo Sigali,1987-05-29,39.0,,D,Aldosivi,2,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Lucas Rodríguez,1993-09-27,32.0,,D,Aldosivi,18,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Néstor Breitenbruch,1995-09-13,30.0,,D,Aldosivi,25,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Nicolás Zalazar,1997-01-29,29.0,,D,Aldosivi,33,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Rodrigo González,2000-04-14,26.0,,D,Aldosivi,4,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Guillermo Enrique,2000-02-24,26.0,,D,Aldosivi,2,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Elías López,2000-07-08,26.0,,D,Aldosivi,14,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Matias Morello,2001-02-12,25.0,,D,Aldosivi,16,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Joaquin Pombo,2001-03-18,25.0,,D,Aldosivi,32,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Federico Laurelli,2004-07-10,22.0,,D,Aldosivi,71,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Mateo Sebastián Vales,,,,D,Aldosivi,38,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Lucas Castro,1989-04-09,37.0,,M,Aldosivi,19,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Roberto Bochi,1987-07-06,39.0,,M,Aldosivi,5,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Federico Acevedo,1993-02-26,33.0,,M,Aldosivi,13,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Franco Leys,1993-10-18,32.0,,M,Aldosivi,32,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Esteban Rolón,1995-03-25,31.0,,M,Aldosivi,8,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Nicolás Linares,1996-03-06,30.0,,M,Aldosivi,5,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Lautaro Chávez,2001-01-17,25.0,,M,Aldosivi,80,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Martín García,2005-08-06,20.0,,M,Aldosivi,55,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Augusto Fernández,2006-01-06,20.0,,F,Aldosivi,48,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Andrés Chávez,1991-03-21,35.0,,F,Aldosivi,18,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Alan Sosa,2003-05-05,23.0,,F,Aldosivi,10,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Andrés Vombergar,1994-11-20,31.0,,F,Aldosivi,29,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Nicolás Cordero,1999-04-11,27.0,,F,Aldosivi,9,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Matias Godoy,2002-01-10,24.0,,F,Aldosivi,21,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Tomás Fernandez,1998-02-11,28.0,,F,Aldosivi,27,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Emanuel Guzmán,1999-08-11,26.0,,F,Aldosivi,7,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Blas Palavecino,2003-03-09,23.0,,F,Aldosivi,11,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Bautista Dadín,2006-05-20,20.0,,F,Aldosivi,16,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Aldosivi,Felipe Anso,2007-03-08,19.0,,F,Aldosivi,24,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Diego Rodríguez,1989-06-25,37.0,,G,Argentinos Juniors,50,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Brayan Cortés,1995-03-11,31.0,,G,Argentinos Juniors,25,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Gonzalo Siri Payer,2003-02-01,23.0,,G,Argentinos Juniors,12,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Erik Godoy,1993-08-16,32.0,,D,Argentinos Juniors,4,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Sebastián Prieto,1993-04-09,33.0,,D,Argentinos Juniors,20,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Luciano Sanchez,2005-02-02,21.0,,F,Argentinos Juniors,3,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Claudio Bravo,1997-03-13,29.0,,D,Argentinos Juniors,26,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Francisco Álvarez,2000-02-26,26.0,,D,Argentinos Juniors,16,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Franco Paredes,1999-03-18,27.0,,D,Argentinos Juniors,17,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Kevin Coronel,2004-08-11,21.0,,D,Argentinos Juniors,14,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Thiago Gómez,2006-03-18,20.0,,D,Argentinos Juniors,37,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Facundo Carrizo,2007-05-31,19.0,,D,Argentinos Juniors,31,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Santino Gianini,2008-09-24,17.0,,D,Argentinos Juniors,42,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Facundo Gutiérrez,1997-06-03,29.0,,M,Argentinos Juniors,15,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Hernan Lopez,2000-09-07,25.0,,M,Argentinos Juniors,23,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Nicolás Oroz,1994-04-01,32.0,,M,Argentinos Juniors,11,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Gabriel Florentín,1999-03-13,27.0,,M,Argentinos Juniors,21,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Gino Infantino,2003-05-19,23.0,,M,Argentinos Juniors,32,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Joaquin Gho,2003-05-14,23.0,,M,Argentinos Juniors,28,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Emiliano Viveros,2002-09-30,23.0,,M,Argentinos Juniors,29,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Alan Lescano,2001-11-11,24.0,,M,Argentinos Juniors,10,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Lucas Gómez,2004-06-17,22.0,,M,Argentinos Juniors,8,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Alan Alcaraz,2009-07-11,17.0,,M,Argentinos Juniors,35,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Matías Giménez,1999-03-06,27.0,,F,Argentinos Juniors,19,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Tomás Molina,1995-04-12,31.0,,F,Argentinos Juniors,27,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Iván Morales,2004-04-17,22.0,,G,Argentinos Juniors,30,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Gastón Verón,2001-04-23,25.0,,F,Argentinos Juniors,9,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Ryoga Kida,2005-07-15,21.0,,F,Argentinos Juniors,34,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Diego Porcel,2005-01-21,21.0,,F,Argentinos Juniors,47,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Argentinos Juniors,Facundo Jainikoski,2008-03-15,18.0,,F,Argentinos Juniors,48,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Tomás Durso,1999-02-26,27.0,,G,Atlético Tucumán,25,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Luis Ingolotti,2000-01-14,26.0,,G,Atlético Tucumán,1,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Patricio Albornoz,2000-04-04,26.0,,G,Atlético Tucumán,12,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Leonel Di Plácido,1994-01-28,32.0,,D,Atlético Tucumán,24,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Juan Infante,1996-01-07,30.0,,D,Atlético Tucumán,32,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Gabriel Compagnucci,1991-08-29,34.0,,D,Atlético Tucumán,28,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Gastón Suso,1991-03-12,35.0,,D,Atlético Tucumán,20,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Maxi Villa,1997-03-03,29.0,,D,Atlético Tucumán,3,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Gianluca Ferrari,1997-06-30,29.0,,D,Atlético Tucumán,6,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Ignacio Galván,2002-09-06,23.0,,D,Atlético Tucumán,21,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Moisés Brandán,2000-02-08,26.0,,D,Atlético Tucumán,,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Clever Ferreira,2003-02-20,23.0,,D,Atlético Tucumán,26,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Luciano Vallejo,2004-05-29,22.0,,D,Atlético Tucumán,36,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Ramiro Paunero,2005-03-14,21.0,,D,Atlético Tucumán,2,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Julián Fernández,1995-03-22,31.0,,M,Atlético Tucumán,5,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Martín Benítez,1994-06-17,32.0,,M,Atlético Tucumán,7,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Ezequiel Ham,1994-03-10,32.0,,M,Atlético Tucumán,8,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Renzo Tesuri,1996-06-07,30.0,,M,Atlético Tucumán,11,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Javier Dominguez,2000-05-26,26.0,,M,Atlético Tucumán,5,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Ezequil Godoy,2003-10-09,22.0,,M,Atlético Tucumán,37,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Kevin Ortíz,2000-09-18,25.0,,M,Atlético Tucumán,45,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Lautaro Godoy,2003-03-15,23.0,,M,Atlético Tucumán,31,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Leonel Vega,2004-01-08,22.0,,M,Atlético Tucumán,19,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Tomás Jung,,,,M,Atlético Tucumán,4,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Leandro Díaz,1992-06-06,34.0,,F,Atlético Tucumán,9,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Ramiro Ruiz Rodriguez,2000-03-21,26.0,,F,Atlético Tucumán,18,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Nicolás Laméndola,1998-12-12,27.0,,F,Atlético Tucumán,23,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Franco Albanell,2002-04-18,24.0,,F,Atlético Tucumán,10,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Lucas Román,2004-02-10,22.0,,F,Atlético Tucumán,34,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Facundo Pimienta,2003-07-17,23.0,,F,Atlético Tucumán,22,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Manuel Brondo,2002-02-25,24.0,,F,Atlético Tucumán,30,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Carlos Abeldano,2005-04-09,21.0,,F,Atlético Tucumán,35,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Atlético Tucumán,Rodrigo Granillo,2006-02-01,20.0,,F,Atlético Tucumán,27,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Joaquín Molina,2003-06-21,23.0,,F,Banfield,31,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Facundo Sanguinetti,2001-03-01,25.0,,G,Banfield,1,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Gino Santilli,2001-10-26,24.0,,G,Banfield,25,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Juan Alfaro,1999-10-16,26.0,,M,Banfield,4,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Danilo Arboleda,1995-05-16,31.0,,D,Banfield,2,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Nicolás Meriano,2000-11-09,25.0,,D,Banfield,6,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Luis Abraham,1998-01-12,28.0,,D,Banfield,27,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Santiago Daniele,2005-11-22,20.0,,D,Banfield,34,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Brandon Oviedo,2005-01-25,21.0,,D,Banfield,13,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Marcos López,2006-10-13,19.0,,D,Banfield,12,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Favio Álvarez,1993-01-23,33.0,,M,Banfield,11,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Neyder Moreno,1997-02-09,29.0,,M,Banfield,33,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Santiago López Garcia,1997-12-04,28.0,,M,Banfield,24,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Ignacio Pais,2000-05-30,26.0,,M,Banfield,35,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Lautaro Villegas,2003-12-30,22.0,,M,Banfield,21,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Tomás Adoryan,2001-09-22,24.0,,M,Banfield,20,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Lucas Palavecino,2003-10-18,22.0,,M,Banfield,23,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Federico Medina,2004-02-16,22.0,,M,Banfield,18,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Lautaro Gómez,2003-08-08,22.0,,M,Banfield,10,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Santiago Esquivel,2004-01-02,22.0,,M,Banfield,15,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,David Salazar,2002-05-09,24.0,,F,Banfield,40,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Federico Anselmo,1994-06-11,32.0,,F,Banfield,30,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Thomas Rodriguez,1996-04-05,30.0,,F,Banfield,77,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Bruno Sepúlveda,1992-09-17,33.0,,F,Banfield,9,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Lisandro Piñero,2007-07-15,19.0,,F,Banfield,7,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Tiziano Perrota,2006-11-25,19.0,,F,Banfield,17,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Valentín González,2005-11-01,20.0,,F,Banfield,32,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Banfield,Jeremiah Ezekiel Acosta Bobadilla,,,,F,Banfield,16,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Juan Espínola,1994-11-02,31.0,,G,Barracas Central,1,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Marcelo Miño,1997-08-21,28.0,,G,Barracas Central,30,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Juan Insúa,2005-01-04,21.0,,G,Barracas Central,38,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Fernando Tobio,1989-10-18,36.0,,D,Barracas Central,32,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Damián Martínez,1990-01-31,36.0,,D,Barracas Central,4,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Gastón Campi,1991-04-06,35.0,,D,Barracas Central,37,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Rafael Barrios,1993-05-23,33.0,,D,Barracas Central,13,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Yonatthan Rak,1993-08-18,32.0,,D,Barracas Central,15,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Nicolás De Martini,1999-11-04,26.0,,D,Barracas Central,31,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Elías Pereyra,1999-02-15,27.0,,D,Barracas Central,17,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Rodrigo Insúa,1997-12-16,28.0,,D,Barracas Central,6,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Kevin Jappert,2004-02-25,22.0,,D,Barracas Central,14,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Nicolás Capraro,1998-03-03,28.0,,D,Barracas Central,2,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Carlos Arce,1990-09-16,35.0,,M,Barracas Central,19,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Dardo Miloc,1990-10-16,35.0,,M,Barracas Central,5,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Yeison Gordillo,1992-06-25,34.0,,M,Barracas Central,25,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Rodrigo Bogarín,1997-05-24,29.0,,M,Barracas Central,28,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Gonzalo Maroni,1999-03-18,27.0,,M,Barracas Central,33,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Iván Tapia,1998-11-23,27.0,,M,Barracas Central,10,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Maximiliano Puig,2000-09-18,25.0,,M,Barracas Central,79,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Tomás Porra,2004-01-09,22.0,,M,Barracas Central,8,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Enzo Taborda,2005-05-20,21.0,,M,Barracas Central,24,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Manuel Duarte,2001-08-23,24.0,,M,Barracas Central,18,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Iván Guaraz,2005-03-11,21.0,,M,Barracas Central,16,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Javier Morales,2003-03-04,23.0,,F,Barracas Central,9,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Lucas Gamba,1987-06-24,39.0,,F,Barracas Central,21,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Norberto Briasco,1996-02-29,30.0,,F,Barracas Central,11,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Jhonatan Candia,1995-03-15,31.0,,F,Barracas Central,20,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Juan Ignacio Barbieri,1996-09-17,29.0,,F,Barracas Central,7,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Wilfredo Rivera,2003-10-14,22.0,,F,Barracas Central,23,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Valentino Gandín,2007-05-22,19.0,,F,Barracas Central,22,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Barracas Central,Tomas Lavezzi,2005-05-11,21.0,,F,Barracas Central,36,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Thiago Cardozo,1996-07-31,30.0,,G,Belgrano (Córdoba),25,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Manuel Vincentini,1990-08-29,35.0,,G,Belgrano (Córdoba),23,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Matías Daniele,2004-01-02,22.0,,G,Belgrano (Córdoba),28,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Santiago Ferez,2005-07-08,21.0,,G,Belgrano (Córdoba),60,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Lisandro López,1989-09-01,36.0,,D,Belgrano (Córdoba),17,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Federico Ricca,1994-12-01,31.0,,D,Belgrano (Córdoba),16,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Adrián Sporle,1995-07-13,31.0,,D,Belgrano (Córdoba),3,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Leonardo Morales,1991-04-11,35.0,,D,Belgrano (Córdoba),14,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Alexis Maldonado,1997-09-02,28.0,,D,Belgrano (Córdoba),2,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Alcides Benítez,2002-06-28,24.0,,D,Belgrano (Córdoba),26,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Álvaro Ocampo,2004-07-12,22.0,,D,Belgrano (Córdoba),13,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Agustín Falcón,2005-01-21,21.0,,D,Belgrano (Córdoba),45,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Agustín Griguol,2008-05-20,18.0,,D,Belgrano (Córdoba),4,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Adrián Sánchez,1999-05-14,27.0,,M,Belgrano (Córdoba),21,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Franco Vázquez,2005-01-02,21.0,,D,Belgrano (Córdoba),20,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Lucas Zelarayán,1992-06-20,34.0,,M,Belgrano (Córdoba),10,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Emiliano Rigoni,1993-02-04,33.0,,M,Belgrano (Córdoba),24,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Francisco Gonzalez Metilli,1997-03-29,29.0,,M,Belgrano (Córdoba),11,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Santiago Longo,1998-04-12,28.0,,M,Belgrano (Córdoba),5,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Ramiro Hernandes,2004-11-12,21.0,,M,Belgrano (Córdoba),51,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Ramiro Tulián,2008-01-19,18.0,,M,Belgrano (Córdoba),15,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Lucas Passerini,1994-07-16,32.0,,F,Belgrano (Córdoba),9,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Nicolás Fernández,1996-02-08,30.0,,F,Belgrano (Córdoba),22,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Juan Velazquez,2004-11-19,21.0,,F,Belgrano (Córdoba),53,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Jeremías Lucco,2005-12-10,20.0,,F,Belgrano (Córdoba),42,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Gonzalo Zelarayán,2004-04-28,22.0,,F,Belgrano (Córdoba),30,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Lautaro Gutierrez,2006-02-05,20.0,,F,Belgrano (Córdoba),37,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Belgrano (Córdoba),Agustin Melano,2004-08-26,21.0,,F,Belgrano (Córdoba),,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Boca Juniors,Javier García,1987-01-29,39.0,,G,Boca Juniors,13,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Boca Juniors,Álvaro Montero,1995-03-29,31.0,,G,Boca Juniors,1,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Boca Juniors,Agustín Marchesín,1988-03-16,38.0,,G,Boca Juniors,1,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Boca Juniors,Leandro Brey,2002-09-21,23.0,,G,Boca Juniors,12,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Boca Juniors,Fernando Rodríguez,2004-09-15,21.0,,G,Boca Juniors,47,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Boca Juniors,Jorge Figal,1994-04-03,32.0,,D,Boca Juniors,4,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Boca Juniors,Marcelo Weigandt,2000-01-11,26.0,,D,Boca Juniors,23,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
Boca Juniors,Juan Barinaga,2000-10-10,25.0,,D,Boca Juniors,24,,,,,,,,espn,2026-07-31T22:13:11.123615+00:00
