match_id,team,player_name,minute,minute_stoppage,minute_display,own_goal,penalty,source,source_url,retrieved_at
762829,Independiente,Santiago Montiel,,,64',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762832,Sarmiento (Junín),Junior Marabel,,,19',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762832,Sarmiento (Junín),Diego Churín,,,36',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762832,Atlético Tucumán,Maxi Villa,,,71',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762826,Huracán,Jordy Caicedo,,,50',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762825,Gimnasia (Mendoza),Facundo Lencioni,,,73',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762833,Vélez Sarsfield,Matías Pellegrini,,,63',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762833,Vélez Sarsfield,Matías Pellegrini,,,66',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762833,Boca Juniors,Iker Zufiaurre,,,90',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762820,Barracas Central,Kevin Jappert,,,35',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762820,Barracas Central,Iván Tapia,,,61',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762824,Estudiantes de La Plata,Guido Carrillo,,,75',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762827,Talleres (Córdoba),Martin Rio,,,90'+1',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
762827,Lanús,Dylan Aquino,,,90'+3',False,False,espn,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1,2026-08-01T02:20:43.584216+00:00
