team,player_name,birth_date,age_years,market_value_eur,position,club,source,retrieved_at
Democratic Republic of the Congo,Joris Kayembe,,,2000000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Arthur Masuaku,,,2000000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Aaron Wan-Bissaka,,,15000000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Gédéon Kalulu,,,1000000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Ngal'ayel Mukau,,,15000000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Charles Pickel,,,2500000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Noah Sadiki,,,35000000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Edo Kayembe,,,4000000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Samuel Moutoussamy,,,1200000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Aaron Tshibola,,,150000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Gaël Kakuta,,,,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Nathanaël Mbuku,,,2000000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Brian Cipenga,,,2000000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Théo Bongonda,,,3000000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Yoane Wissa,,,25000000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Simon Banza,,,10000000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Fiston Mayele,,,1800000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Meschack Elia,,,1500000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
Democratic Republic of the Congo,Cédric Bakambu,,,1200000.0,,,transfermarkt,2026-07-14T01:31:15.229061+00:00
South Korea,Bum-keun Song,,,1000000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Hyeon-woo Jo,,,650000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Seung-gyu Kim,,,500000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Min-jae Kim,,,20000000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Han-beom Lee,,,3000000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Tae-hyeon Kim,,,1200000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Gi-hyuk Lee,,,800000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Wi-je Cho,,,550000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Tae-seok Lee,,,2000000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Young-woo Seol,,,6500000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Moon-hwan Kim,,,750000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,In-beom Hwang,,,7000000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Jin-seob Park,,,1000000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Jens Castrop,,,10000000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Seung-ho Paik,,,2000000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Jin-gyu Kim,,,1200000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Kang-in Lee,,,28000000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Jun-ho Bae,,,4000000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Jae-sung Lee,,,2000000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Dong-gyeong Lee,,,1600000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Heung-min Son,,,15000000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Ji-sung Eom,,,1800000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Hyun-jun Yang,,,5000000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Hyeon-gyu Oh,,,15000000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Hee-chan Hwang,,,6000000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
South Korea,Gue-sung Cho,,,2500000.0,,,transfermarkt,2026-07-14T01:31:20.854834+00:00
Egypt,Oufa Shobeir,,,1200000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Mohamed Alaa,,,1200000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Mohamed El Shenawy,,,500000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,El Mahdi Soliman,,,150000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Mohamed Abdelmonem,,,2500000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Hossam Abdelmaguid,,,2000000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Ramy Rabia,,,600000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Yasser Ibrahim,,,275000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Ahmed Fatouh,,,1000000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Karim Hafez,,,700000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Mohamed Hany,,,1500000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Tarek Alaa,,,250000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Marwan Ateya,,,4000000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Mohanad Lasheen,,,3000000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Hamdy Fathy,,,1800000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Nabil Dunga,,,1000000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Emam Ashour,,,4000000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Mahmoud Saber,,,1500000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Trezeguet,,,4500000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Ibrahim Adel,,,2500000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Mostafa Ziko,,,1800000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Mohamed Salah,,,22000000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Haissem Hassan,,,3500000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Zizo,,,3500000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Omar Marmoush,,,50000000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Egypt,Hamza Abdelkarim,,,1500000.0,,,transfermarkt,2026-07-14T01:31:29.263378+00:00
Uzbekistan,Abduvokhid Nematov,,,1500000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Utkir Yusupov,,,500000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Botirali Ergashev,,,500000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Abdukodir Khusanov,,,50000000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Rustam Ashurmatov,,,750000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Jakhongir Urozov,,,600000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Avazbek Ulmasaliev,,,500000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Umar Eshmurodov,,,450000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Sherzod Nasrullaev,,,1200000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Farrukh Sayfiev,,,225000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Khozhiakbar Alizhonov,,,1300000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Bekhruz Karimov,,,350000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Odildzhon Khamrobekov,,,1000000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Abdulla Abdullaev,,,500000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Aziz Ganiev,,,2000000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Otabek Shukurov,,,1500000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Akmal Mozgovoy,,,1400000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Sherzod Esanov,,,450000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Jamshid Iskanderov,,,1000000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Oston Urunov,,,2000000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Ruslanbek Jiyanov,,,800000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Abbosbek Fayzullaev,,,7000000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Dostonbek Khamdamov,,,900000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Eldor Shomurodov,,,7000000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Igor Sergeev,,,1200000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Uzbekistan,Azizbek Amanov,,,500000.0,,,transfermarkt,2026-07-14T01:31:33.425177+00:00
Australia,Mathew Ryan,,,1800000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Patrick Beach,,,1000000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Paul Izzo,,,500000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Alessandro Circati,,,12000000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Lucas Herrington,,,4500000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Harry Souttar,,,3500000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Cameron Burgess,,,1500000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Milos Degenek,,,450000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Jordan Bos,,,12000000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Aziz Behich,,,250000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Jacob Italiano,,,600000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Jason Geria,,,350000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Aiden O'Neill,,,3000000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Kai Trewin,,,1800000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Paul Okon-Engstler,,,1200000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Cammy Devlin,,,2000000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Connor Metcalfe,,,1500000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Jackson Irvine,,,1000000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Ajdin Hrustic,,,600000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Cristian Volpato,,,10000000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Nishan Velupillay,,,650000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Awer Mabil,,,500000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Mathew Leckie,,,300000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Nestory Irankunda,,,8000000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Mohamed Touré,,,8000000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Australia,Tete Yengi,,,450000.0,,,transfermarkt,2026-07-14T01:31:36.852200+00:00
Tunisia,Abdelmouhib Chamakh,,,800000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Aymen Dahmen,,,800000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Sabri Ben Hessen,,,550000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Montassar Talbi,,,8000000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Adem Arous,,,4000000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Dylan Bronn,,,600000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Raed Chikhaoui,,,600000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Omar Rekik,,,500000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Ali Abdi,,,2000000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Mohamed Amine Ben Hamida,,,1000000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Yan Valery,,,1500000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Moutaz Neffati,,,1200000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Ellyes Skhiri,,,5000000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Rani Khedira,,,2000000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Mohamed Belhadj Mahmoud,,,2000000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Hannibal,,,15000000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Anis Ben Slimane,,,4000000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Ismaël Gharbi,,,5000000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Sebastian Tounekti,,,5000000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Elias Achouri,,,3000000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Elias Saad,,,2000000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Mortadha Ben Ouanes,,,1500000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Khalil Ayari,,,1000000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Firas Chaouat,,,1200000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Hazem Mastouri,,,900000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Tunisia,Rayan Elloumi,,,800000.0,,,transfermarkt,2026-07-14T01:31:41.579060+00:00
Haiti,Alexandre Pierre,,,700000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Johny Placide,,,150000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Josué Duverger,,,,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Hannes Delcroix,,,2000000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Jean-Kévin Duverne,,,2000000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Ricardo Adé,,,300000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Garven Metusala,,,200000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Keeto Thermoncy,,,100000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Martin Expérience,,,350000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Duke Lacroix,,,125000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Carlens Arcus,,,1800000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Wilguens Paugain,,,800000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Danley Jean Jacques,,,3000000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Dominique Simon,,,200000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Carl Sainté,,,125000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Woodensky Pierre,,,100000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Jean-Ricner Bellegarde,,,16000000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Derrick Etienne Jr.,,,800000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Ruben Providence,,,300000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Josué Casimir,,,3000000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Louicius Deedson,,,1200000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Wilson Isidor,,,18000000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Lenny Joseph,,,2000000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Frantzdy Pierrot,,,1500000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Duckens Nazon,,,800000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
Haiti,Yassin Fortuné,,,300000.0,,,transfermarkt,2026-07-14T01:31:45.864541+00:00
South Africa,Sipho Chaine,,,1600000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Ronwen Williams,,,800000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Ricardo Goss,,,350000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Mbekezeli Mbokazi,,,3500000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Ime Okon,,,2000000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Olwethu Makhanya,,,2000000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Nkosinathi Sibisi,,,1600000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Khulumani Ndamane,,,1200000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Samukele Kabini,,,2500000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Aubrey Modiba,,,1800000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Bradley Cross,,,1000000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Thabang Matuludi,,,1200000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Khuliso Mudau,,,1200000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Kamogelo Sebelebele,,,1200000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Teboho Mokoena,,,2800000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Thalente Mbatha,,,2000000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Yaya Sithole,,,600000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Themba Zwane,,,250000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Relebohile Mofokeng,,,3000000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Oswin Appollis,,,2500000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Tshepang Moremi,,,1400000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Thapelo Maseko,,,750000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Lyle Foster,,,8000000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Iqraam Rayners,,,2800000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
South Africa,Evidence Makgopa,,,1400000.0,,,transfermarkt,2026-07-14T01:32:00.490919+00:00
Saudi Arabia,Nawaf Al-Aqidi,,,650000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Mohammed Al-Owais,,,275000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Ahmed Al-Kassar,,,175000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Hassan Tambakti,,,1800000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Abdulelah Al-Amri,,,1400000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Jehad Thakri,,,1200000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Ali Lajami,,,750000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Moteb Al-Harbi,,,1400000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Ayman Yahya,,,1200000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Hassan Kadesh,,,275000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Saud Abdulhamid,,,9000000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Mohammed Abu Al-Shamat,,,1800000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Ali Majrashi,,,1400000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Nawaf Boushal,,,1400000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Ziyad Al-Johani,,,800000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Abdullah Al-Khaibari,,,750000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Musab Al-Juwayr,,,6000000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Nasser Al-Dawsari,,,900000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Mohamed Kanno,,,800000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Alaa Hejji,,,300000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Khalid Al-Ghannam,,,2500000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Salem Al-Dawsari,,,1200000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Sultan Mandash,,,350000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Firas Al-Buraikan,,,3500000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Saleh Al-Shehri,,,500000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Saudi Arabia,Abdullah Al-Hamdan,,,350000.0,,,transfermarkt,2026-07-14T01:32:04.648242+00:00
Panama,Orlando Mosquera,,,700000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,César Samudio,,,250000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,Luis Mejía,,,150000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,José Córdoba,,,5000000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,Andrés Andrade,,,2500000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,Edgardo Fariña,,,900000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,Jiovany Ramos,,,450000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,Fidel Escobar,,,350000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,Roderick Miller,,,175000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,Jorge Gutiérrez,,,800000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,Éric Davis,,,50000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,Amir Murillo,,,7000000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,César Blackman,,,2500000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,Cristian Martínez,,,800000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,Carlos Harvey,,,600000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,Aníbal Godoy,,,100000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,Adalberto Carrasquilla,,,4000000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,José Luis Rodríguez,,,2500000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,Ismael Díaz,,,1800000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,Yoel Bárcenas,,,650000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,César Yanis,,,400000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,Alberto Quintero,,,75000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,Tomás Rodríguez,,,1000000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,Azarías Londoño,,,1000000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,José Fajardo,,,550000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
Panama,Cecilio Waterman,,,250000.0,,,transfermarkt,2026-07-14T01:32:08.713380+00:00
New Zealand,Max Crocombe,,,1000000.0,,,transfermarkt,2026-07-14T01:32:12.486729+00:00
New Zealand,Alex Paulsen,,,500000.0,,,transfermarkt,2026-07-14T01:32:12.486729+00:00
New Zealand,Michael Woud,,,400000.0,,,transfermarkt,2026-07-14T01:32:12.486729+00:00
New Zealand,Tyler Bindon,,,3500000.0,,,transfermarkt,2026-07-14T01:32:12.486729+00:00
New Zealand,Finn Surman,,,1800000.0,,,transfermarkt,2026-07-14T01:32:12.486729+00:00
New Zealand,Nando Pijnaker,,,400000.0,,,transfermarkt,2026-07-14T01:32:12.486729+00:00
New Zealand,Michael Boxall,,,150000.0,,,transfermarkt,2026-07-14T01:32:12.486729+00:00
New Zealand,Tommy Smith,,,50000.0,,,transfermarkt,2026-07-14T01:32:12.486729+00:00
New Zealand,Liberato Cacace,,,2500000.0,,,transfermarkt,2026-07-14T01:32:12.486729+00:00
New Zealand,Ben Old,,,1800000.0,,,transfermarkt,2026-07-14T01:32:12.486729+00:00
New Zealand,Francis de Vries,,,600000.0,,,transfermarkt,2026-07-14T01:32:12.486729+00:00
New Zealand,Callan Elliot,,,450000.0,,,transfermarkt,2026-07-14T01:32:12.486729+00:00
